date,cantine_id,type_cantine,jour_semaine,mois,semaine_annee,vacances,jour_ferie,nb_inscrits,nb_absents_prevus,menu_type,viande,poisson,vegetarien,dessert_populaire,temperature,pluie,evenement_special,stock_disponible_kg,quantite_produite_kg,nb_repas_consommés,portion_moyenne_kg,quantite_consommee_kg,gaspillage_kg,gaspillage_pct
2025-05-16,2,entreprise,Vendredi,5,20,0,0,231,25,poisson,0,1,0,1,22.2752645825138,1,0,96.66844496441172,98.76225300361881,186,0.5549779482392618,103.2258983725027,0.0,0.0
2025-05-17,1,scolaire,Samedi,5,20,0,0,498,45,poisson,0,1,0,1,19.44289773317428,1,0,0.0,0.0,9,0.5159411611264926,4.643470450138433,0.7436946911571811,0.0
2025-05-17,2,entreprise,Samedi,5,20,0,0,242,19,poisson,0,1,0,1,19.44289773317428,1,0,0.0,0.0,0,0.5645754005785788,0.0,1.1257144234022043,0.0
2025-05-18,1,scolaire,Dimanche,5,20,0,0,497,43,gourmet,1,0,0,0,22.26125631379351,1,0,30.81850986189599,0.0,9,0.5493710555701241,4.944339500131117,0.7212703418289029,0.0
2025-05-18,2,entreprise,Dimanche,5,20,0,0,249,22,gourmet,1,0,0,0,22.26125631379351,1,0,0.0,0.0,0,0.5593520596089031,0.0,1.749558181367759,0.0
2025-05-19,1,scolaire,Lundi,5,21,0,0,498,68,poisson,0,1,0,1,20.225308036371942,1,0,200.7061107156153,207.66189182013886,393,0.5124757579243308,201.40297286426198,7.232235036221916,0.034826972695047656
2025-05-19,2,entreprise,Lundi,5,21,0,0,253,16,poisson,0,1,0,1,20.225308036371942,1,0,122.38386191580479,125.27866830341966,222,0.5524062694971489,122.63419182836705,4.591857451155737,0.03665314704682565
2025-05-20,1,scolaire,Mardi,5,21,0,0,470,27,vegetarien,0,0,1,1,22.986615897133213,0,0,262.8226639874927,247.53899584729942,451,0.5311215054764631,239.53579896988487,9.93881722336096,0.04015051119255556
2025-05-20,2,entreprise,Mardi,5,21,0,0,226,12,vegetarien,0,0,1,1,22.986615897133213,0,0,124.09063505648342,117.79808466428206,213,0.5249580285454606,111.8160600801831,7.383865147312875,0.06268238714030433
2025-05-21,1,scolaire,Mercredi,5,21,0,0,500,11,standard,1,0,0,0,18.385004854054873,0,0,264.6193234969887,268.9913208085725,500,0.53205304892613,266.026524463065,4.87431479055906,0.018120713991466898
2025-05-21,2,entreprise,Mercredi,5,21,0,0,244,13,standard,1,0,0,0,18.385004854054873,0,0,143.4721415254118,135.18727419293683,225,0.5483869719450883,123.38706868764487,12.994928691600613,0.09612538435425871
2025-05-22,1,scolaire,Jeudi,5,21,0,0,511,44,vegetarien,0,0,1,1,22.041916579135382,0,0,294.5994729214799,282.721627343398,448,0.5645854722111194,252.93429155058152,30.85700009788526,0.10914269413286122
2025-05-22,2,entreprise,Jeudi,5,21,0,0,245,16,vegetarien,0,0,1,1,22.041916579135382,0,0,147.67440773197856,130.41207701220046,240,0.5636262843572284,135.2703082457348,1.5927957170686715,0.012213559921445469
2025-05-23,1,scolaire,Vendredi,5,21,0,0,470,39,standard,1,0,0,0,22.70442236574609,0,0,192.60797940226925,198.60906382737394,399,0.5112002459094058,203.96889811785292,0.8012243999621214,0.004034178423289511
2025-05-23,2,entreprise,Vendredi,5,21,0,0,249,12,standard,1,0,0,0,22.70442236574609,0,0,170.4982961683081,130.45741786101266,233,0.5571194467989066,129.80883110414524,1.6646473840951819,0.012760082265836902
2025-05-24,1,scolaire,Samedi,5,21,0,0,488,53,pizza,1,0,0,1,19.43676300241959,1,0,24.282376112381744,0.0,0,0.5659917818607464,0.0,1.7777763439496685,0.0
2025-05-24,2,entreprise,Samedi,5,21,0,0,241,15,pizza,1,0,0,1,19.43676300241959,1,0,0.0,0.0,2,0.5797710648493064,1.1595421296986128,0.3437181586882553,0.0
2025-05-25,1,scolaire,Dimanche,5,21,0,0,461,35,pizza,1,0,0,1,16.57725341417398,1,0,8.958690213166165,0.0,0,0.5619199750045089,0.0,1.4699870048079289,0.0
2025-05-25,2,entreprise,Dimanche,5,21,0,0,250,20,pizza,1,0,0,1,16.57725341417398,1,0,0.0,0.0,1,0.5755521906055707,0.5755521906055707,1.3970207836989228,0.0
2025-05-26,1,scolaire,Lundi,5,22,0,0,478,44,eco,1,0,0,0,21.516990536242176,1,0,203.31996400490596,204.22807227244388,374,0.506455949281865,189.4145250314175,15.67377029167778,0.07674640472916325
2025-05-26,2,entreprise,Lundi,5,22,0,0,242,30,eco,1,0,0,0,21.516990536242176,1,0,85.63639059908742,111.26776748417093,193,0.5357653239491121,103.40270752217864,10.263568468675144,0.09224206345413778
2025-05-27,1,scolaire,Mardi,5,22,0,0,465,21,standard,1,0,0,0,21.472146147860016,1,0,225.3029790332667,244.56131759759432,447,0.5057024687620498,226.04900353663626,18.951505710851663,0.07749183679994241
2025-05-27,2,entreprise,Mardi,5,22,0,0,227,17,standard,1,0,0,0,21.472146147860016,1,0,139.18506446521585,126.16593381386443,208,0.5515107458043621,114.71423512730732,11.451698686557108,0.09076696331873602
2025-05-28,1,scolaire,Mercredi,5,22,0,0,477,47,eco,1,0,0,0,22.75291682839699,0,0,216.3788098056105,215.41103687904842,397,0.5149844585440171,204.4488300419748,12.005666943273127,0.05573375959382347
2025-05-28,2,entreprise,Mercredi,5,22,0,0,253,16,eco,1,0,0,0,22.75291682839699,0,0,107.78187576021533,135.5766537865906,227,0.5672770064986539,128.77188047519442,8.335488348617206,0.061481738306788325
2025-05-29,1,scolaire,Jeudi,5,22,0,0,488,25,gourmet,1,0,0,0,22.264189601698234,1,0,275.30612411218186,266.76315204500946,460,0.5254277902948095,241.69678353561235,26.031144631874668,0.097581485420005
2025-05-29,2,entreprise,Jeudi,5,22,0,0,248,15,gourmet,1,0,0,0,22.264189601698234,1,0,125.33340027647816,137.9986094014824,226,0.5611955758214857,126.83020013565577,12.806238670096864,0.09279976606749268
2025-05-30,1,scolaire,Vendredi,5,22,0,0,493,34,poisson,0,1,0,1,17.370626536233647,1,0,204.10358034163357,227.908016155737,385,0.5205884715116995,200.4265615320043,29.39522782690526,0.12897847264318488
2025-05-30,2,entreprise,Vendredi,5,22,0,0,245,27,poisson,0,1,0,1,17.370626536233647,1,0,87.25216608593556,107.84215937715983,186,0.5576126760144625,103.71595773869002,4.735204681835143,0.043908659741081046
2025-05-31,1,scolaire,Samedi,5,22,0,0,483,32,pizza,1,0,0,1,20.25974096691038,0,0,10.392468306823545,0.0,2,0.5264169929264921,1.0528339858529843,1.1670390802782493,0.0
2025-05-31,2,entreprise,Samedi,5,22,0,0,255,21,pizza,1,0,0,1,20.25974096691038,0,0,7.659053514226965,0.0,0,0.5537528911668826,0.0,1.069389183939206,0.0
2025-06-01,1,scolaire,Dimanche,6,22,0,0,495,32,standard,1,0,0,0,20.49646156000206,1,0,0.0,0.0,2,0.5782848929683084,1.1565697859366169,1.54644154651155,0.0
2025-06-01,2,entreprise,Dimanche,6,22,0,0,247,23,standard,1,0,0,0,20.49646156000206,1,0,0.0,0.0,5,0.5638484223553637,2.8192421117768185,1.425037291135404,0.0
2025-06-02,1,scolaire,Lundi,6,23,0,0,493,52,pates,1,0,0,1,24.20517355231449,1,0,226.91292023259354,228.44379220209478,454,0.48469559369394305,220.05179953705016,8.70932352441369,0.03812457953205799
2025-06-02,2,entreprise,Lundi,6,23,0,0,250,12,pates,1,0,0,1,24.20517355231449,1,0,137.7114259695429,129.78514683912687,241,0.5301578832905403,127.7680498730202,3.1099038646983295,0.023961939716824157
2025-06-03,1,scolaire,Mardi,6,23,0,0,488,26,pates,1,0,0,1,19.827001863054893,0,0,267.5798566727848,257.5293263428292,463,0.5277694840170308,244.35727109988528,15.804226322688294,0.061368647008571475
2025-06-03,2,entreprise,Mardi,6,23,0,0,239,13,pates,1,0,0,1,19.827001863054893,0,0,146.6092360737701,143.905632081968,239,0.5838277928058283,139.53484248059297,5.739963121811531,0.03988699426678501
2025-06-04,1,scolaire,Mercredi,6,23,0,0,500,27,vegetarien,0,0,1,1,19.864596748760935,0,0,253.35979725063314,264.3167819977494,435,0.5397706372570292,234.8002272068077,29.81615314927258,0.1128046162030168
2025-06-04,2,entreprise,Mercredi,6,23,0,0,239,11,vegetarien,0,0,1,1,19.864596748760935,0,0,125.50030250672948,129.97651645425344,235,0.5472099321822506,128.5943340628289,2.4973450901382686,0.019213817682344446
2025-06-05,1,scolaire,Jeudi,6,23,0,0,474,32,standard,1,0,0,0,23.840040876780407,1,0,255.00397427263923,240.41041243341908,415,0.528204240313591,219.20475973014027,22.527832610504696,0.09370572756179481
2025-06-05,2,entreprise,Jeudi,6,23,0,0,239,16,standard,1,0,0,0,23.840040876780407,1,0,139.52969552052872,120.32231236018745,221,0.5134925725025143,113.48185852305566,8.196338551215096,0.06811985566466823
2025-06-06,1,scolaire,Vendredi,6,23,0,0,503,39,standard,1,0,0,0,24.26294345132857,0,0,233.19637898271915,234.6871633072358,413,0.5225319342055539,215.80568882689374,19.278445033547758,0.08214528976307828
2025-06-06,2,entreprise,Vendredi,6,23,0,0,254,13,standard,1,0,0,0,24.26294345132857,0,0,139.6325355701185,145.98552938418294,218,0.5984589238813316,130.46404540613028,16.403920594032723,0.11236675760419604
2025-06-07,1,scolaire,Samedi,6,23,0,0,491,15,pizza,1,0,0,1,21.924192838188443,0,0,0.0,0.0,0,0.5382924810797369,0.0,1.2668102576388667,0.0
2025-06-07,2,entreprise,Samedi,6,23,0,0,244,21,pizza,1,0,0,1,21.924192838188443,0,0,0.0,0.0,2,0.5337639366844559,1.0675278733689118,1.388291412064273,0.0
2025-06-08,1,scolaire,Dimanche,6,23,0,0,484,33,vegetarien,0,0,1,1,20.549114865731234,1,0,18.965994191332335,0.0,5,0.532575925872206,2.66287962936103,1.2422514763963732,0.0
2025-06-08,2,entreprise,Dimanche,6,23,0,0,238,15,vegetarien,0,0,1,1,20.549114865731234,1,0,0.0,0.0,0,0.5388569025172346,0.0,1.7052761754825796,0.0
2025-06-09,1,scolaire,Lundi,6,24,0,0,487,39,poisson,0,1,0,1,19.51868085917231,0,0,239.89393247999493,247.1053624213981,390,0.5541218351625528,216.10751571339557,32.3242468346373,0.1308115959843621
2025-06-09,2,entreprise,Lundi,6,24,0,0,239,26,poisson,0,1,0,1,19.51868085917231,0,0,101.47355377532529,107.77245646643468,201,0.5619087807697548,112.94366493472072,1.9277302150338933,0.017887039771003806
2025-06-10,1,scolaire,Mardi,6,24,0,0,470,28,standard,1,0,0,0,24.61766269625125,0,0,223.49530112685895,230.02212188978388,453,0.5139847083030653,232.83507286128858,1.1111565572713475,0.004830650844112129
2025-06-10,2,entreprise,Mardi,6,24,0,0,243,12,standard,1,0,0,0,24.61766269625125,0,0,134.81384879789462,138.99080363227498,234,0.5688490920993943,133.11068755125825,5.927566525479614,0.04264718506961116
2025-06-11,1,scolaire,Mercredi,6,24,0,0,466,9,vegetarien,0,0,1,1,23.066082242006008,0,0,242.7339018164419,242.9645973245918,454,0.5198576628974297,236.0153789554331,8.708801674953373,0.03584391212073886
2025-06-11,2,entreprise,Mercredi,6,24,0,0,250,13,vegetarien,0,0,1,1,23.066082242006008,0,0,145.27081471221223,144.57325318734453,213,0.5753847241607426,122.55694624623817,23.62058357730702,0.16338142122802204
2025-06-12,1,scolaire,Jeudi,6,24,0,0,505,30,vegetarien,0,0,1,1,24.050649220777146,0,0,267.2230849385963,264.4108507651847,451,0.5282923257005341,238.25983889094087,27.195788333232397,0.10285428247187993
2025-06-12,2,entreprise,Jeudi,6,24,0,0,257,10,vegetarien,0,0,1,1,24.050649220777146,0,0,117.97607115122344,146.42692319048138,239,0.5602197102705506,133.8925107546616,12.534412435819775,0.08560182897180883
2025-06-13,1,scolaire,Vendredi,6,24,0,0,485,41,standard,1,0,0,0,22.0039601573125,0,1,265.2288001286151,274.88121850991405,461,0.5334422863019288,245.91689398518918,30.79057056335717,0.11201409368842222
2025-06-13,2,entreprise,Vendredi,6,24,0,0,250,13,standard,1,0,0,0,22.0039601573125,0,1,165.19697364623127,150.58870376079176,250,0.5383077875512753,134.57694688781882,17.306096579034655,0.1149229400800552
2025-06-14,1,scolaire,Samedi,6,24,0,0,506,24,standard,1,0,0,0,21.41959842887097,0,0,0.0,0.0,0,0.4961126903855108,0.0,2.2853487252496625,0.0
2025-06-14,2,entreprise,Samedi,6,24,0,0,257,7,standard,1,0,0,0,21.41959842887097,0,0,0.0,0.0,3,0.5884421269984712,1.7653263809954136,1.3600417007859849,0.0
2025-06-15,1,scolaire,Dimanche,6,24,0,0,509,22,pates,1,0,0,1,19.300290637884995,0,0,0.0,0.0,0,0.4768795391490004,0.0,1.471811253787303,0.0
2025-06-15,2,entreprise,Dimanche,6,24,0,0,243,9,pates,1,0,0,1,19.300290637884995,0,0,3.3925274097369424,0.0,0,0.5814260907785924,0.0,0.5034528261679566,0.0
2025-06-16,1,scolaire,Lundi,6,25,0,0,483,43,vegetarien,0,0,1,1,22.05417498289913,0,0,165.9504366179425,207.45041960662456,422,0.46165680238605866,194.81917060691674,14.446457820262474,0.06963812291947348
2025-06-16,2,entreprise,Lundi,6,25,0,0,244,12,vegetarien,0,0,1,1,22.05417498289913,0,0,137.8917339724023,124.78465755319644,209,0.5805381149264125,121.33246601962021,3.936754335310766,0.03154838433268532
2025-06-17,1,scolaire,Mardi,6,25,0,0,469,24,standard,1,0,0,0,20.526566530798913,0,0,268.20598760669134,249.2215962666067,436,0.5458701993691875,237.99940692496574,11.725028697812903,0.047046599786922015
2025-06-17,2,entreprise,Mardi,6,25,0,0,242,10,standard,1,0,0,0,20.526566530798913,0,0,104.73029941912128,133.93210569076493,223,0.5618965371946075,125.30292779439748,8.747464178516722,0.06531267565309316
2025-06-18,1,scolaire,Mercredi,6,25,0,0,495,42,eco,1,0,0,0,20.112097942228033,1,0,217.63162698522962,222.6614711920418,398,0.48692073732726154,193.7944534562501,29.345399784251086,0.1317937927345372
2025-06-18,2,entreprise,Mercredi,6,25,0,0,245,16,eco,1,0,0,0,20.112097942228033,1,0,111.0323553673279,119.74101852779414,218,0.5271901985628915,114.92746328671035,6.304611562182058,0.052652062256499335
2025-06-19,1,scolaire,Jeudi,6,25,0,0,490,36,eco,1,0,0,0,22.593655956892473,1,0,229.87443669880605,235.78152327204663,436,0.533931733659417,232.79423587550582,4.317651291477982,0.018312084982571943
2025-06-19,2,entreprise,Jeudi,6,25,0,0,258,23,eco,1,0,0,0,22.593655956892473,1,0,116.91669839036656,126.22926503865767,226,0.5287910106239385,119.5067684010101,7.748571268362644,0.06138490361953424
2025-06-20,1,scolaire,Vendredi,6,25,0,0,499,55,standard,1,0,0,0,22.495860298928,1,0,240.88962308382224,233.75479243033266,408,0.5393034098545734,220.03579122066594,14.86407719801579,0.06358833135986215
2025-06-20,2,entreprise,Vendredi,6,25,0,0,243,35,standard,1,0,0,0,22.495860298928,1,0,104.53922475758844,112.75530415493101,185,0.5466824457775913,101.1362524688544,13.49265863881486,0.11966318338581501
2025-06-21,1,scolaire,Samedi,6,25,0,0,475,45,standard,1,0,0,0,21.763680148170295,0,0,1.686908805123431,0.0,3,0.5197960776874991,1.5593882330624975,0.8038199303868065,0.0
2025-06-21,2,entreprise,Samedi,6,25,0,0,251,17,standard,1,0,0,0,21.763680148170295,0,0,0.0,0.0,0,0.5442002729226479,0.0,0.3169125892054886,0.0
2025-06-22,1,scolaire,Dimanche,6,25,0,0,512,25,eco,1,0,0,0,23.408346253897996,0,0,5.141592640443973,0.0,3,0.49206172317524416,1.4761851695257324,1.7979329306990424,0.0
2025-06-22,2,entreprise,Dimanche,6,25,0,0,239,15,eco,1,0,0,0,23.408346253897996,0,0,0.0,0.0,4,0.5532007498358067,2.2128029993432268,0.6033989349029283,0.0
2025-06-23,1,scolaire,Lundi,6,26,0,0,505,38,standard,1,0,0,0,23.639903572221428,1,0,272.8248598407985,269.77044036407005,457,0.5771487684627973,263.75698718749834,6.127325183919626,0.02271310813612664
2025-06-23,2,entreprise,Lundi,6,26,0,0,242,18,standard,1,0,0,0,23.639903572221428,1,0,134.98382309111997,132.89975104532215,197,0.594447198839913,117.10609817146288,16.88993022439321,0.12708774916089438
2025-06-24,1,scolaire,Mardi,6,26,0,0,489,25,standard,1,0,0,0,24.390548314252253,1,0,235.69861868034766,251.4079780411302,427,0.5147687619786719,219.80626136489292,32.833968214031586,0.1306003431945981
2025-06-24,2,entreprise,Mardi,6,26,0,0,231,14,standard,1,0,0,0,24.390548314252253,1,0,135.50007404432898,125.4194396354484,220,0.567741174587915,124.90305840934128,2.1826250015016533,0.017402605272721684
2025-06-25,1,scolaire,Mercredi,6,26,0,0,496,36,poisson,0,1,0,1,21.728374550006865,0,0,265.2830315859788,248.90018482946545,444,0.5363752790069488,238.15062387908526,11.466844972245298,0.04607005406645975
2025-06-25,2,entreprise,Mercredi,6,26,0,0,233,21,poisson,0,1,0,1,21.728374550006865,0,0,117.20646836512992,110.18139150575512,205,0.5257102820900776,107.77060782846591,3.3035468256977265,0.02998280181935415
2025-06-26,1,scolaire,Jeudi,6,26,0,0,499,34,standard,1,0,0,0,25.453257761789395,0,0,259.4836764561629,262.0926011420502,484,0.5239715724136303,253.6022410481971,9.754880601885308,0.0372192139700972
2025-06-26,2,entreprise,Jeudi,6,26,0,0,248,18,standard,1,0,0,0,25.453257761789395,0,0,134.3703544343698,133.78244161678325,236,0.5608843400580037,132.36870425368886,2.729646310982303,0.020403621566433303
2025-06-27,1,scolaire,Vendredi,6,26,0,0,495,62,poisson,0,1,0,1,27.448881760525147,0,0,208.99049552688817,211.21732106543442,381,0.5264817844464009,200.58955987407876,12.335543628740297,0.058402140347754844
2025-06-27,2,entreprise,Vendredi,6,26,0,0,249,26,poisson,0,1,0,1,27.448881760525147,0,0,124.77178750490062,125.79678807942462,199,0.55335662940322,110.11796925124077,16.46226057083501,0.13086391808701184
2025-06-28,1,scolaire,Samedi,6,26,0,0,492,36,eco,1,0,0,0,19.554440853606195,0,0,9.87176992117989,0.0,0,0.4784885542771397,0.0,0.7143277625416034,0.0
2025-06-28,2,entreprise,Samedi,6,26,0,0,251,11,eco,1,0,0,0,19.554440853606195,0,0,12.441005497759177,0.0,0,0.52112092950556,0.0,1.94832685268547,0.0
2025-06-29,1,scolaire,Dimanche,6,26,0,0,481,18,standard,1,0,0,0,28.918399022920216,0,0,4.4686091752526185,0.0,0,0.4956679256942119,0.0,1.5046370709829515,0.0
2025-06-29,2,entreprise,Dimanche,6,26,0,0,251,13,standard,1,0,0,0,28.918399022920216,0,0,0.0,0.0,10,0.564688622329642,5.64688622329642,1.2104007774907843,0.0
2025-06-30,1,scolaire,Lundi,6,27,0,0,504,41,eco,1,0,0,0,21.55496843950497,1,0,199.8492443409597,223.56743932912946,402,0.5007361099819391,201.2959162127395,23.479966366114045,0.10502408774986023
2025-06-30,2,entreprise,Lundi,6,27,0,0,245,20,eco,1,0,0,0,21.55496843950497,1,0,132.0311979127545,116.1268492825407,199,0.5364628161285441,106.75610040958027,10.394140238844084,0.08950677903569722
2025-07-01,1,scolaire,Mardi,7,27,1,0,504,55,eco,1,0,0,0,20.68887502951143,0,0,124.56012183545033,124.30312175051093,229,0.5355664181343964,122.64470975277678,2.799567856614644,0.022522104169142774
2025-07-01,2,entreprise,Mardi,7,27,1,0,242,14,eco,1,0,0,0,20.68887502951143,0,0,47.21820361710188,65.54399288424285,117,0.5246328868090417,61.38204775665788,5.50252414381111,0.08395161633697094
2025-07-02,1,scolaire,Mercredi,7,27,1,0,500,44,pizza,1,0,0,1,22.17344073347114,1,0,127.04444057464727,139.8845608020034,231,0.5516565889354667,127.4326720440928,13.597773309884161,0.09720710585874333
2025-07-02,2,entreprise,Mercredi,7,27,1,0,240,24,pizza,1,0,0,1,22.17344073347114,1,0,79.27431484145029,64.02481609514848,120,0.5438801278233641,65.2656153388037,0.827688827610803,0.012927625225518167
2025-07-03,1,scolaire,Jeudi,7,27,1,0,478,51,pates,1,0,0,1,17.804687966006387,1,1,124.89972356635506,136.43316648517683,262,0.4723746531975616,123.76215913776115,14.019017237182128,0.10275373355572792
2025-07-03,2,entreprise,Jeudi,7,27,1,0,254,30,pates,1,0,0,1,17.804687966006387,1,1,81.62380645817613,80.14267925355941,120,0.5443044150568802,65.31652980682563,16.499769380135604,0.20587993231337837
2025-07-04,1,scolaire,Vendredi,7,27,1,0,499,44,vegetarien,0,0,1,1,23.24231130736481,0,0,74.54818195943925,121.53824725688243,215,0.5381678659453462,115.70609117824942,8.163869573766654,0.06717119719944252
2025-07-04,2,entreprise,Vendredi,7,27,1,0,242,17,vegetarien,0,0,1,1,23.24231130736481,0,0,72.16663450614888,65.17465731381915,112,0.5602671118308735,62.749916525057834,3.8425463373900293,0.058957676123834166
2025-07-05,1,scolaire,Samedi,7,27,1,0,499,56,standard,1,0,0,0,23.42309861004314,0,0,31.713048290372303,0.0,6,0.5114679003388181,3.0688074020329084,0.749998958250893,0.0
2025-07-05,2,entreprise,Samedi,7,27,1,0,242,20,standard,1,0,0,0,23.42309861004314,0,0,0.0,0.0,0,0.542199585004728,0.0,0.9040668926964536,0.0
2025-07-06,1,scolaire,Dimanche,7,27,1,0,505,48,standard,1,0,0,0,26.473158444464264,0,0,2.0897115387819736,0.0,6,0.521118787002648,3.1267127220158883,1.442989391354806,0.0
2025-07-06,2,entreprise,Dimanche,7,27,1,0,262,22,standard,1,0,0,0,26.473158444464264,0,0,0.0,0.0,2,0.5851555790173889,1.1703111580347778,1.5100216911890798,0.0
2025-07-07,1,scolaire,Lundi,7,28,1,0,480,37,pates,1,0,0,1,16.038492523315334,0,0,147.03343940295386,123.87801689790263,230,0.5193279312008772,119.44542417620175,6.133308050122306,0.04951086725239746
2025-07-07,2,entreprise,Lundi,7,28,1,0,254,32,pates,1,0,0,1,16.038492523315334,0,0,65.81848607986052,61.58763399596063,115,0.5561985665419852,63.962835152328296,0.6181197629309558,0.010036426516587675
2025-07-08,1,scolaire,Mardi,7,28,1,0,502,61,eco,1,0,0,0,21.095895090081132,1,0,85.78390571835361,110.82056042060023,206,0.5039511256505501,103.81393188401333,8.401022690350189,0.07580743734254333
2025-07-08,2,entreprise,Mardi,7,28,1,0,255,36,eco,1,0,0,0,21.095895090081132,1,0,83.40746300409566,57.38821403158169,107,0.5200395281341225,55.6442295103511,3.8320440434589367,0.0667740599376398
2025-07-09,1,scolaire,Mercredi,7,28,1,0,476,40,vegetarien,0,0,1,1,24.282108705117665,0,0,101.60173395113456,126.8371724327062,216,0.5518582417824561,119.20138022501052,8.416379095833317,0.06635577673649773
2025-07-09,2,entreprise,Mercredi,7,28,1,0,246,21,vegetarien,0,0,1,1,24.282108705117665,0,0,65.16453618412397,65.89640357863725,110,0.5758068116356941,63.338749279926354,3.3892034335042727,0.05143229750709807
2025-07-10,1,scolaire,Jeudi,7,28,1,0,464,48,pates,1,0,0,1,17.405594660729278,0,0,104.29104910791663,121.74440067375774,206,0.5261759855369633,108.39225302061445,14.442169119286936,0.11862696797028116
2025-07-10,2,entreprise,Jeudi,7,28,1,0,241,24,pates,1,0,0,1,17.405594660729278,0,0,57.218549761494764,72.51675531130874,113,0.5796038174334365,65.49523136997833,7.233026161901951,0.09974282675570821
2025-07-11,1,scolaire,Vendredi,7,28,1,0,479,67,pates,1,0,0,1,22.09564640762137,0,0,117.159199271273,106.83790489151058,178,0.49117298400531895,87.42879115294677,20.229862244878458,0.18935098236361933
2025-07-11,2,entreprise,Vendredi,7,28,1,0,250,15,pates,1,0,0,1,22.09564640762137,0,0,68.91210076913441,73.33336749325404,110,0.5543853319829858,60.982386518128436,14.231254538664016,0.19406247149325515
2025-07-12,1,scolaire,Samedi,7,28,1,0,470,51,standard,1,0,0,0,26.574451143575157,0,0,0.0,0.0,0,0.5220494473420632,0.0,1.3658486185522527,0.0
2025-07-12,2,entreprise,Samedi,7,28,1,0,253,22,standard,1,0,0,0,26.574451143575157,0,0,15.431054877433052,0.0,0,0.571423481325821,0.0,2.7621757792502457,0.0
2025-07-13,1,scolaire,Dimanche,7,28,1,0,484,39,poisson,0,1,0,1,20.30264674553198,0,0,9.04262268699928,0.0,2,0.5034483151853067,1.0068966303706135,0.8372408302922755,0.0
2025-07-13,2,entreprise,Dimanche,7,28,1,0,232,11,poisson,0,1,0,1,20.30264674553198,0,0,0.0,0.0,0,0.5337366456360013,0.0,0.7355484690107701,0.0
2025-07-14,1,scolaire,Lundi,7,29,1,1,485,49,pizza,1,0,0,1,20.07456660847395,0,0,0.0,0.7070894978314588,1,0.5316833814670459,0.5316833814670459,1.502434386866771,1.0
2025-07-14,2,entreprise,Lundi,7,29,1,1,251,26,pizza,1,0,0,1,20.07456660847395,0,0,0.0,0.09455913300155709,9,0.542375231051279,4.881377079461512,1.1314066991971514,1.0
2025-07-15,1,scolaire,Mardi,7,29,1,0,495,44,standard,1,0,0,0,21.37380887596584,0,0,129.25561656405299,129.6742353612718,239,0.5059646610746644,120.9255539968448,11.275065890862944,0.08694916040530846
2025-07-15,2,entreprise,Mardi,7,29,1,0,245,11,standard,1,0,0,0,21.37380887596584,0,0,90.09883283227562,79.04252280053655,123,0.5846375026857861,71.91041283035169,8.622782033733909,0.1090904202981155
2025-07-16,1,scolaire,Mercredi,7,29,1,0,504,42,eco,1,0,0,0,24.07787099187469,0,0,141.41258126374578,130.76409435810612,220,0.5341353528083794,117.50977761784347,14.102407349710674,0.10784617458589434
2025-07-16,2,entreprise,Mercredi,7,29,1,0,246,29,eco,1,0,0,0,24.07787099187469,0,0,75.81098751586593,56.133836898209026,104,0.5057705368053909,52.60013582776065,3.653413855407865,0.06508398601066283
2025-07-17,1,scolaire,Jeudi,7,29,1,0,507,50,eco,1,0,0,0,25.691015120905448,1,1,143.36968448836421,143.02325111805047,261,0.5108439057144851,133.3302593914806,11.520375798695417,0.08054897164368452
2025-07-17,2,entreprise,Jeudi,7,29,1,0,239,18,eco,1,0,0,0,25.691015120905448,1,1,78.4126510141591,76.084233605443,126,0.552624766561343,69.63072058672921,8.126002641345107,0.10680271399571249
2025-07-18,1,scolaire,Vendredi,7,29,1,0,466,65,pizza,1,0,0,1,20.76667790940858,1,0,83.54445492487841,105.45249376156684,175,0.5178353332335406,90.6211833158696,15.803287608381924,0.14986167746885073
2025-07-18,2,entreprise,Vendredi,7,29,1,0,230,33,pizza,1,0,0,1,20.76667790940858,1,0,71.3758377104517,60.19788708035995,98,0.5898024868459315,57.80064371090129,4.606673520662715,0.07652550187539191
2025-07-19,1,scolaire,Samedi,7,29,1,0,465,46,pizza,1,0,0,1,23.63404379692442,0,0,1.6092301696738889,0.0,11,0.5327987233160159,5.860785956476175,1.4287628340485852,0.0
2025-07-19,2,entreprise,Samedi,7,29,1,0,239,16,pizza,1,0,0,1,23.63404379692442,0,0,10.920305849798206,0.0,6,0.5874468468573304,3.5246810811439824,1.4038851446942582,0.0
2025-07-20,1,scolaire,Dimanche,7,29,1,0,495,50,pates,1,0,0,1,21.867609785680877,0,0,0.0,0.0,0,0.5631731802140967,0.0,0.7063787861525394,0.0
2025-07-20,2,entreprise,Dimanche,7,29,1,0,254,24,pates,1,0,0,1,21.867609785680877,0,0,16.233118401690948,0.0,0,0.5807657985796765,0.0,1.322824011612318,0.0
2025-07-21,1,scolaire,Lundi,7,30,1,0,503,41,vegetarien,0,0,1,1,23.578807726978237,0,0,104.43226536196558,123.9934607325303,205,0.5364744185408759,109.97725580087955,14.808817343039559,0.11943224469703338
2025-07-21,2,entreprise,Lundi,7,30,1,0,245,31,vegetarien,0,0,1,1,23.578807726978237,0,0,65.38061707503014,61.27885827886982,92,0.59314752240465,54.569572061227795,8.036162309060375,0.13114086219572085
